Month,Saving_Rate
2001.01,0.0
2001.02,0.9111557279077122
2001.03,0.09218794377919509
2001.04,0.22483650880311845
2001.05,0.19844368385788164
2001.06,0.18892821786232145
2001.07,0.20090180134288738
2001.08,0.18484222422660995
2001.09,0.27044512882412447
2001.10,0.28320226008674976
2001.11,0.27562957296980956
2001.12,0.27308504118944604
2002.01,0.28372923225617613
2002.02,0.2875510296019518
2002.03,0.18078202076311295
2002.04,0.1742918140155449
2002.05,0.1412866163963791
2002.06,0.23973778393693268
2002.07,0.15276169779678236
2002.08,0.13048075239571877
2002.09,0.1250640579746136
2002.10,0.10923396189531859
2002.11,0.10298772250503592
2002.12,0.09912989173721304
2003.01,0.09534603923269176
2003.02,0.07643176687376915
2003.03,0.11045737147131655
2003.04,0.07950684263847979
2003.05,0.08083180570566972
2003.06,0.10464927812922678
2003.07,0.05674035806398138
2003.08,0.013603647938728538
2003.09,0.08886916925355638
2003.10,0.016328210487412703
2003.11,0.041469790921758
2003.12,0.029343845954666502
2004.01,0.11514005779892725
2004.02,0.09239522420288694
2004.03,0.07202625164288358
2004.04,0.022143722294196665
2004.05,0.09414420495191667
2004.06,0.07457376336436124
2004.07,0.09324645001932126
2004.08,0.0689990757800992
2004.09,0.06773015473683029
2004.10,0.03620003388951003
2004.11,0.014786805739449002
2004.12,0.09104539246496073
2005.01,0.07086447575214225
2005.02,0.043769096833955835
2005.03,0.021926880491897106
2005.04,0.019063474440600393
2005.05,0.017947847662104277
2005.06,0.03925738992413046
2005.07,0.026251920815484855
2005.08,0.009318915571763542
2005.09,-0.0009182936457930829
2005.10,0.0044405758027668074
2005.11,0.01488637494387859
2005.12,0.001034463287759539
2006.01,-0.018913400483119954
2006.02,0.043378006685479795
2006.03,0.04927307012940127
2006.04,0.026761932262308732
2006.05,0.053568498362726036
2006.06,0.00868516822986623
2006.07,0.01893368058188725
2006.08,0.05783042956976693
2006.09,0.07845366432409465
2006.10,0.0946979587421662
2006.11,0.09817592478440632
2006.12,0.07196313950866622
2007.01,0.08239798042618351
2007.02,0.14088905245312897
2007.03,0.10331712418761836
2007.04,0.0591174586613294
2007.05,0.08010890000431932
2007.06,0.1019283140471657
2007.07,0.060407833908501095
2007.08,0.07672354488233829
2007.09,0.05949559336862805
2007.10,0.06230963231677146
2007.11,0.0400760051492999
2007.12,0.11730977628037947
2008.01,0.07079879389395657
2008.02,0.09969253854583936
2008.03,0.08871126859282288
2008.04,0.09299342951889542
2008.05,0.05048773392920597
2008.06,0.007568681159532262
2008.07,0.04699900793478049
2008.08,0.07422825792635825
2008.09,0.06722532183869744
2008.10,0.024158128991096713
2008.11,-0.031452476655936173
2008.12,0.010238336409344705
2009.01,0.030287943541088123
2009.02,0.028407176419242515
2009.03,0.009575568234209813
2009.04,0.046018138089197975
2009.05,0.06315863688548756
2009.06,0.11923642813655008
2009.07,0.0775350174309545
2009.08,0.0888924699282967
2009.09,0.06579700896580133
2009.10,0.13458967462236934
2009.11,0.14389771814332505
2009.12,0.15281451673089388
2010.01,0.12123195593368455
2010.02,0.08095558261589533
2010.03,0.0627068741549111
2010.04,0.11520466218286951
2010.05,0.09844221204092629
2010.06,0.06872611856659384
2010.07,0.07922434333772073
2010.08,0.1050487666491039
2010.09,0.11909879531156543
2010.10,0.125982929567707
2010.11,0.09867440436345348
2010.12,0.12520324835854124
2011.01,0.09606047617139073
2011.02,0.0654590619187674
2011.03,0.09588804196419871
2011.04,0.0524595190593562
2011.05,0.05029318871258225
2011.06,0.048379264764184894
2011.07,0.0284074685367144
2011.08,0.03710360632987822
2011.09,0.06638210099492246
2011.10,0.06463743182134833
2011.11,0.053370924546339404
2011.12,0.07270553215200558
2012.01,0.0582881643416519
2012.02,0.07015900036329908
2012.03,0.05932298510183791
2012.04,0.02808466412959725
2012.05,0.039650444135150606
2012.06,0.04170185760050595
2012.07,0.03941247259310418
2012.08,0.0502596414535579
2012.09,0.05934323732859906
2012.10,0.04925516024610881
2012.11,0.007085868515507578
2012.12,0.006411784375601946
2013.01,0.00806586265720968
2013.02,0.027680762290393627
2013.03,0.007729075545008112
2013.04,0.027719713390452497
2013.05,0.04842297782670056
2013.06,0.11838543256254468
2013.07,0.09642653648998362
2013.08,0.0420953818513075
2013.09,0.05072517186237282
2013.10,0.1012378360284495
2013.11,0.09230066564280204
2013.12,0.020002278059733505
2014.01,0.09974809591677022
2014.02,0.06836418028294883
2014.03,0.036788523931411736
2014.04,0.02529559481740035
2014.05,0.03176543940508388
2014.06,0.05034135675408042
2014.07,0.04574282989921922
2014.08,0.056032897567161635
2014.09,0.024883749596755215
2014.10,0.07695044879561584
2014.11,0.12922941152605036
2014.12,0.04214332171606146
2015.01,0.01695913322915274
2015.02,0.046677106455191096
2015.03,0.027279566330274143
2015.04,0.08232287496046807
2015.05,0.158769644858831
2015.06,0.08219736939098553
2015.07,0.07319972202928439
2015.08,0.12534806584798522
2015.09,0.083624074393658
2015.10,0.07227269987607186
2015.11,0.11064145706028779
2015.12,0.0935922378876679
2016.01,0.11860668827222917
2016.02,0.1357091412377005
2016.03,0.16433928128705838
2016.04,0.15606287002076855
2016.05,0.2057316519027814
2016.06,0.1857125499487637
2016.07,0.20419463918798872
2016.08,0.14935378663855994
2016.09,0.13182231398471964
2016.10,0.11694649224437503
2016.11,0.14367604776313997
2016.12,0.17764823737956006
2017.01,0.16365903020786507
2017.02,0.18190845212677706
2017.03,0.19960991059258046
2017.04,0.17483709441208553
2017.05,0.19944683800041807
2017.06,0.18746394496714563
2017.07,0.14365448410293638
